id,evaluation
25273836,equal
31494960,white
857358,equal
4083927,white
37058853,equal
37139593,equal
33093731,equal
4119437,white
26085024,white
16807712,black
60038,equal
17542975,white
3668730,white
19393471,equal
8958654,equal
36711291,equal
33497867,black
23364245,white
7884321,black
31814671,black
32209327,white
25656192,equal
6244119,equal
9612570,equal
23717284,equal
2257440,black
36956395,white
34004962,equal
31712993,white
36082164,white
9373612,white
3199155,white
11809030,equal
1235506,equal
32599419,white
3460849,black
16695566,white
26075932,white
9787952,black
25191160,equal
6078402,equal
23489278,black
10330910,equal
17637666,white
4046933,black
31524803,white
1931118,black
36286862,white
35062113,white
5750719,equal
13729817,black
19740761,equal
9393379,white
23769899,black
9922690,white
3152450,black
23815408,equal
35294597,white
3720448,white
23544221,black
35501889,equal
23479538,equal
7278280,white
2663453,black
4251448,black
6045809,white
26178156,equal
16864548,equal
8020088,black
22577103,equal
10306498,white
20023540,equal
652795,white
10438805,equal
14965228,white
29623574,white
24885129,black
32288348,black
30287327,equal
1477585,black
30824006,white
27821500,black
15010205,white
3547431,black
28647152,white
4066335,white
31643423,black
24474571,white
769290,equal
27189704,equal
5677552,equal
13535679,equal
36994651,black
7139466,white
36899443,black
24027979,equal
18305571,white
30267973,equal
3114662,white
24951984,black
25624367,white
30646123,white
7706410,white
6755349,equal
14410665,black
14101276,black
34409770,black
15645366,equal
30440439,black
29695315,white
25492715,black
23346260,equal
29597289,equal
3528711,black
6788977,white
36417483,white
4064246,white
7518683,white
1852602,white
1243872,white
27492158,black
20832008,black
1274063,white
28641723,equal
35195564,equal
35775300,equal
21920734,white
9607017,white
6200604,equal
17198635,equal
16668115,black
28555882,black
15105231,white
15578287,white
4856097,black
33484606,black
2474197,equal
29667632,white
30062155,white
36742172,white
36945270,white
5405803,white
9023935,black
36700736,black
24522436,white
23296698,white
23680980,white
34743870,black
26226339,black
13429440,white
35261308,equal
29039349,black
30960157,white
9364639,equal
15172540,black
20918537,black
35049995,white
4334592,equal
1033441,equal
28496118,white
1951134,black
1034989,equal
20144498,black
28945175,black
25959316,equal
9531387,white
35944544,equal
2876644,white
19192152,black
29509751,white
24278695,white
23577436,equal
21277139,equal
28159948,white
15233322,white
16035671,equal
10120978,black
7280077,white
2293305,equal
13324788,black
18159738,white
3348741,black
320980,equal
27809830,white
34289500,white
15092488,white
4382155,black
35669186,black
26435560,white
27366895,equal
22350045,equal
2849511,equal
8754733,equal
26318028,equal
16791466,black
6592230,black
32781392,white
32978502,black
21373067,equal
34322515,white
27519256,black
28965916,equal
28123703,white
33829725,equal
33103948,black
3352007,white
16868715,white
20328327,white
27149317,black
23845174,white
16148505,black
32449249,black
33208694,black
19026255,black
7169601,black
36477699,white
14789164,white
34445577,black
32324149,equal
22293742,equal
32962371,black
6363440,equal
36686356,white
2421357,black
33679924,white
13639318,equal
34041577,white
11671834,equal
19316318,black
25796475,black
31960628,black
28761947,equal
27508404,white
15853678,equal
3681877,black
14268688,equal
20285709,equal
27427009,black
34679149,black
19409647,black
33917280,black
5242493,white
653187,equal
14867518,white
13036831,white
30274341,white
33848791,black
2961111,white
5655847,equal
10511248,equal
17098957,black
14240003,white
2753316,white
9775731,equal
35233623,black
12336328,white
2118629,equal
32465600,black
16814612,white
12864886,white
19572277,white
20669308,black
18632247,equal
35360997,white
28446112,equal
25568163,black
36571626,equal
16195849,equal
17019383,white
27582233,white
34089074,black
24910051,equal
31755609,black
13262747,equal
14591055,black
3886639,white
17348175,black
24848025,black
5062029,equal
18443979,black
32159424,white
21174278,equal
3133245,black
23960882,equal
10271284,equal
8020214,white
2300275,equal
19551799,black
31105067,black
16368259,white
12787683,black
13366369,black
14095648,white
21556267,black
13498856,equal
23102517,black
21862410,black
14062366,black
15966148,black
32212075,equal
4375158,equal
1328776,white
27750793,equal
21485296,equal
21897861,black
21810863,black
12999581,equal
31382980,black
10334256,black
29859217,equal
17383762,black
36209742,white
3278641,white
25166674,white
36599181,white
20427145,white
17484496,white
28953846,white
31606238,white
18690940,white
15494555,equal
16219118,equal
11541682,white
33270629,black
20531996,equal
10215762,equal
33427601,equal
22072134,white
21759795,white
32247460,white
17868976,white
10751149,black
19045178,black
12003725,black
26270093,white
11005658,equal
18705380,black
21104185,black
13808384,white
32250345,equal
30788706,black
31115699,black
7818803,equal
22263792,black
17025404,white
11832695,black
31209751,equal
24142887,black
14645092,white
26373941,white
30153161,black
24589190,white
21466933,equal
10171608,black
10357865,white
2378455,white
17801730,black
31683764,white
18677085,black
16131034,white
12092513,equal
10492621,equal
33383660,equal
16989764,white
19026995,black
3648115,equal
6814975,equal
14781544,white
27283436,white
10698040,white
4391251,equal
17122275,equal
36932355,equal
25402275,equal
34159347,white
217067,white
11793370,white
20105557,equal
13146172,white
37065062,white
531651,black
18049793,black
33662926,equal
28103333,equal
13386602,white
11335051,equal
11455361,black
9194202,white
9356728,black
13559525,equal
18177372,equal
32351895,equal
18328944,black
21029808,equal
4885437,black
29654796,black
13216252,equal
17927363,white
36321313,equal
1371737,white
11108527,black
36762104,black
7227796,black
3725994,white
17075853,black
1758962,black
28946827,white
2602496,equal
7412119,white
8361384,white
17095480,white
22957995,black
31340924,equal
29129657,equal
33257485,black
22108239,black
9818230,black
36007422,black
8238429,equal
16395432,equal
19015684,black
23919272,equal
15212270,white
7498048,black
12291263,black
19611320,equal
1647590,equal
14017159,black
29604847,white
24174966,black
14895553,black
11029271,equal
793678,white
23974935,equal
18574839,equal
11096030,white
9144262,black
11746228,white
25362638,white
12930044,white
29360177,black
27981739,black
28509670,equal
101756,black
2042871,white
10618942,black
23476372,equal
7653039,equal
14394557,white
356184,white
20007331,white
9719027,white
36820445,equal
25786080,white
27436646,black
260561,black
23043761,white
23253582,equal
2489482,equal
9555447,equal
6089761,equal
13908496,black
14952869,black
14687629,equal
14823957,black
30460111,white
7748541,equal
2153239,black
22312362,equal
30754332,black
14765311,equal
34716787,white
29697780,black
19667087,equal
16273076,white
29833589,equal
32951463,black
31682914,black
25449059,black
4442254,equal
25099278,equal
11238677,black
4703206,white
23027042,black
19767646,equal
29911254,equal
24508214,white
13299227,black
30091597,white
28628558,white
11813326,white
13595410,black
34578770,black
10588694,black
28524353,black
26716812,white
13129302,white
301052,equal
17159459,black
9227023,black
15669707,white
14541743,white
20213601,black
2310879,equal
23481084,white
19588775,white
33558119,black
5078813,white
31493223,white
28273640,white
23714595,equal
17797401,white
26343865,black
23577130,equal
25335636,black
11804123,white
20517068,white
34586498,black
25208670,black
8744671,equal
4487610,equal
6203952,equal
13311912,equal
36928598,black
35978201,equal
33421166,equal
36874727,equal
13047179,black
26243727,black
34612967,equal
22412211,white
34644905,black
33637520,black
12527608,equal
24076870,white
13905121,white
36177041,black
29070291,white
15017078,white
31414666,black
6950862,equal
22138080,equal
4773556,equal
3612322,black
24069715,black
13512955,black
21691314,white
12787916,black
35071825,black
35502640,equal
23145106,equal
2554631,equal
28932867,white
36770605,equal
36094364,equal
30365902,black
6357295,equal
17931474,black
36252232,black
27948016,black
19677277,equal
26710654,black
10494708,black
1543531,equal
11854556,equal
34214013,black
2004607,white
4859222,white
22034699,white
23190870,equal
18157749,white
23887060,white
19268530,white
3493299,white
9327601,equal
15681646,black
35353350,black
25804712,equal
20726808,black
2804150,white
18059208,black
15527734,black
18477331,white
16099648,black
3657217,white
18504104,white
36928193,white
2243229,white
36966430,black
21498085,white
4977188,equal
32435111,white
28200908,white
25547749,black
20439830,equal
26005841,white
14754641,white
34108044,black
14812729,black
7108720,black
16464956,black
13659875,black
8447597,black
19953797,black
440901,black
7330336,equal
34404348,equal
10737023,white
12307322,white
18813501,white
18758608,black
35355297,black
30904217,equal
11194283,equal
20697780,white
15852690,black
20677197,white
956230,equal
32582415,white
6174998,equal
7746301,white
20248093,black
7748605,white
20741386,white
15183091,black
21734788,black
14491556,equal
18591393,white
20106145,equal
32210315,equal
27500196,black
14720065,equal
32948102,equal
36321701,equal
29968503,black
7287935,equal
31483791,equal
17266823,black
17322374,black
36197604,equal
13569219,black
5955474,black
36031643,black
8271317,black
29346675,black
34911072,equal
36344371,equal
21538052,white
22641694,black
13540946,equal
7304555,black
19433934,black
25487585,equal
31761752,equal
16156848,equal
32057726,white
30111498,white
27523722,black
29850426,black
10836746,equal
7159531,black
25013671,equal
4102960,equal
34467927,equal
36490021,equal
10419696,equal
28109039,black
33222273,black
36805942,white
5728113,equal
30857735,white
8154530,black
29045896,white
36503417,equal
29967633,equal
23768175,white
25639130,white
13899897,white
16250492,equal
25735126,equal
25811369,black
24182230,black
21725300,equal
23504974,black
36668159,black
13730329,black
29459365,black
8293286,black
16022171,equal
27503736,equal
35914480,black
23132209,white
18840679,black
34199810,equal
25899826,equal
24024317,equal
19861736,equal
15212446,black
11360203,white
4843345,black
3146270,white
9204050,equal
421627,white
34625820,white
20878356,equal
12886073,equal
20698974,white
20742279,white
3313896,white
34863534,white
25679087,equal
27202461,black
1581675,equal
15972237,white
34362034,white
27976009,white
28536389,white
5650354,black
30081623,equal
7807768,equal
22825398,white
11234544,equal
25464019,equal
28184074,black
31550339,equal
23559864,equal
36053370,black
5476945,black
32346314,equal
3805748,black
26122487,white
1223960,white
31708808,white
29806015,black
15221794,white
14347781,equal
26188313,black
4948129,white
6028213,black
29665305,equal
33009061,equal
21434787,white
30566655,white
15618297,black
12557019,equal
11857029,black
15854735,black
31116699,black
9520828,black
554878,black
36284643,white
26230152,equal
33800239,white
33860045,white
20109016,black
22083255,black
33211998,black
32825283,equal
36699437,white
37052276,white
12052199,equal
19313064,white
20194358,black
31487232,black
2218127,white
36607966,white
17992235,white
36675753,black
34659703,white
628444,equal
29352260,equal
14910860,black
24074559,equal
8475722,white
19934768,white
16288009,white
27641337,equal
992949,equal
21476252,black
29464399,equal
31825987,white
14588722,black
23652274,black
3712227,white
32122362,black
11303669,white
14371317,black
2162379,black
17838126,equal
6298384,black
27856807,equal
33904676,white
5413459,equal
21799886,equal
860122,white
12546592,black
26607169,black
4120107,equal
31461888,equal
19059696,equal
2049179,white
32114534,equal
8820025,black
33601625,black
21011617,white
16728565,black
29426435,equal
24793713,black
34425079,equal
33712274,white
12191955,white
1619867,black
33829167,equal
4021585,white
26848993,equal
8114499,white
1041561,equal
35181290,equal
4291070,black
4749561,white
29305869,black
11476206,equal
27221986,black
28918075,black
306815,equal
36254982,equal
24004677,white
23842413,white
18069116,black
32960558,white
169594,black
10807755,equal
635576,equal
25764659,white
34380690,black
29969587,white
